# Synthetic Debye; axis unit and DOS unit recorded in material_results.json
0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00
5.02654824574366837e+10 4.99999999999999977e-07 1.79049310978382283e-19
1.00530964914873367e+11 1.99999999999999991e-06 7.16197243913529130e-19
1.50796447372310059e+11 4.50000000000000011e-06 1.61144379880544021e-18
2.01061929829746735e+11 7.99999999999999964e-06 2.86478897565411652e-18
2.51327412287183411e+11 1.25000000000000006e-05 4.47623277445955596e-18
3.01592894744620117e+11 1.80000000000000005e-05 6.44577519522176082e-18
3.51858377202056763e+11 2.44999999999999958e-05 8.77341623794073112e-18
4.02123859659493469e+11 3.19999999999999986e-05 1.14591559026164661e-17
4.52389342116930115e+11 4.04999999999999951e-05 1.45029941892489642e-17
5.02654824574366821e+11 5.00000000000000024e-05 1.79049310978382238e-17
5.52920307031803467e+11 6.04999999999999730e-05 2.16649666283842481e-17
6.03185789489240234e+11 7.20000000000000018e-05 2.57831007808870433e-17
6.53451271946676880e+11 8.45000000000000211e-05 3.02593335553466062e-17
7.03716754404113525e+11 9.79999999999999833e-05 3.50936649517629245e-17
7.53982236861550171e+11 1.12499999999999970e-04 4.02860949701360044e-17
8.04247719318986938e+11 1.27999999999999994e-04 4.58366236104658643e-17
8.54513201776423706e+11 1.44500000000000016e-04 5.17452508727524735e-17
9.04778684233860229e+11 1.61999999999999980e-04 5.80119767569958567e-17
9.55044166691296875e+11 1.80499999999999996e-04 6.46368012631960014e-17
1.00530964914873364e+12 2.00000000000000010e-04 7.16197243913528953e-17
1.05557513160617041e+12 2.20500000000000020e-04 7.89607461414666001e-17
1.10584061406360693e+12 2.41999999999999892e-04 8.66598665135369926e-17
1.15610609652104370e+12 2.64499999999999924e-04 9.47170855075642083e-17
1.20637157897848047e+12 2.88000000000000007e-04 1.03132403123548173e-16
1.25663706143591699e+12 3.12500000000000061e-04 1.11905819361488924e-16
1.30690254389335376e+12 3.38000000000000084e-04 1.21037334221386425e-16
1.35716802635079028e+12 3.64499999999999915e-04 1.30526947703240674e-16
1.40743350880822705e+12 3.91999999999999933e-04 1.40374659807051698e-16
1.45769899126566382e+12 4.20500000000000030e-04 1.50580470532819495e-16
1.50796447372310034e+12 4.49999999999999879e-04 1.61144379880544018e-16
1.55822995618053711e+12 4.80499999999999862e-04 1.72066387850225363e-16
1.60849543863797388e+12 5.11999999999999977e-04 1.83346494441863457e-16
1.65876092109541064e+12 5.44500000000000062e-04 1.94984699655458276e-16
1.70902640355284741e+12 5.78000000000000063e-04 2.06981003491009894e-16
1.75929188601028394e+12 6.12499999999999872e-04 2.19335405948518261e-16
1.80955736846772046e+12 6.47999999999999922e-04 2.32047907027983427e-16
1.85982285092515723e+12 6.84499999999999887e-04 2.45118506729405317e-16
1.91008833338259375e+12 7.21999999999999986e-04 2.58547205052784005e-16
1.96035381584003052e+12 7.60500000000000000e-04 2.72334001998119345e-16
2.01061929829746729e+12 8.00000000000000038e-04 2.86478897565411581e-16
2.06088478075490405e+12 8.40500000000000101e-04 3.00981891754660616e-16
2.11115026321234082e+12 8.82000000000000080e-04 3.15842984565866401e-16
2.16141574566977759e+12 9.24500000000000191e-04 3.31062175999028835e-16
2.21168122812721387e+12 9.67999999999999568e-04 3.46639466054147970e-16
