# Synthetic Debye; axis unit and DOS unit recorded in material_results.json
0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00
5.30085611999999938e-24 4.99999999999999977e-07 1.69783895209742100e+15
1.06017122399999988e-23 1.99999999999999991e-06 6.79135580838968400e+15
1.59025683599999981e-23 4.50000000000000011e-06 1.52805505688767860e+16
2.12034244799999975e-23 7.99999999999999964e-06 2.71654232335587360e+16
2.65042805999999969e-23 1.25000000000000006e-05 4.24459738024355120e+16
3.18051367199999963e-23 1.80000000000000005e-05 6.11222022755071440e+16
3.71059928399999957e-23 2.44999999999999958e-05 8.31941086527736160e+16
4.24068489599999951e-23 3.19999999999999986e-05 1.08661692934234944e+17
4.77077050799999944e-23 4.04999999999999951e-05 1.37524955119891088e+17
5.30085611999999938e-23 5.00000000000000024e-05 1.69783895209742048e+17
5.83094173199999873e-23 6.04999999999999730e-05 2.05438513203787872e+17
6.36102734399999926e-23 7.20000000000000018e-05 2.44488809102028576e+17
6.89111295599999978e-23 8.45000000000000211e-05 2.86934782904464160e+17
7.42119856799999914e-23 9.79999999999999833e-05 3.32776434611094464e+17
7.95128417999999849e-23 1.12499999999999970e-04 3.82013764221919616e+17
8.48136979199999901e-23 1.27999999999999994e-04 4.34646771736939776e+17
9.01145540399999954e-23 1.44500000000000016e-04 4.90675457156154624e+17
9.54154101599999889e-23 1.61999999999999980e-04 5.50099820479564352e+17
1.00716266279999982e-22 1.80499999999999996e-04 6.12919861707168896e+17
1.06017122399999988e-22 2.00000000000000010e-04 6.79135580838968192e+17
1.11317978519999993e-22 2.20500000000000020e-04 7.48746977874962816e+17
1.16618834639999975e-22 2.41999999999999892e-04 8.21754052815151488e+17
1.21919690759999980e-22 2.64499999999999924e-04 8.98156805659535488e+17
1.27220546879999985e-22 2.88000000000000007e-04 9.77955236408114304e+17
1.32521402999999990e-22 3.12500000000000061e-04 1.06114934506088806e+18
1.37822259119999996e-22 3.38000000000000084e-04 1.14773913161785664e+18
