# Synthetic Debye; axis unit and DOS unit recorded in material_results.json
0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00
3.30853415753908688e-05 4.99999999999999977e-07 2.72023789734553286e-04
6.61706831507817377e-05 1.99999999999999991e-06 1.08809515893821315e-03
9.92560247261726065e-05 4.50000000000000011e-06 2.44821410761097936e-03
1.32341366301563475e-04 7.99999999999999964e-06 4.35238063575285258e-03
1.65426707876954331e-04 1.25000000000000006e-05 6.80059474336383064e-03
1.98512049452345213e-04 1.80000000000000005e-05 9.79285643044391745e-03
2.31597391027736068e-04 2.44999999999999958e-05 1.33291656969931095e-02
2.64682732603126951e-04 3.19999999999999986e-05 1.74095225430114103e-02
2.97768074178517833e-04 4.04999999999999951e-05 2.20339269684988147e-02
3.30853415753908661e-04 5.00000000000000024e-05 2.72023789734553226e-02
3.63938757329299489e-04 6.04999999999999730e-05 3.29148785578809375e-02
3.97024098904690426e-04 7.20000000000000018e-05 3.91714257217756698e-02
4.30109440480081308e-04 8.45000000000000211e-05 4.59720204651395126e-02
4.63194782055472137e-04 9.79999999999999833e-05 5.33166627879724381e-02
4.96280123630863019e-04 1.12499999999999970e-04 6.12053526902744741e-02
5.29365465206253901e-04 1.27999999999999994e-04 6.96380901720456413e-02
5.62450806781644784e-04 1.44500000000000016e-04 7.86148752332858913e-02
5.95536148357035666e-04 1.61999999999999980e-04 8.81357078739952587e-02
6.28621489932426440e-04 1.80499999999999996e-04 9.82005880941737297e-02
6.61706831507817323e-04 2.00000000000000010e-04 1.08809515893821290e-01
6.94792173083208205e-04 2.20500000000000020e-04 1.19962491272938038e-01
7.27877514658598979e-04 2.41999999999999892e-04 1.31659514231523750e-01
7.60962856233989970e-04 2.64499999999999924e-04 1.43900584769578649e-01
7.94048197809380852e-04 2.88000000000000007e-04 1.56685702887102679e-01
8.27133539384771735e-04 3.12500000000000061e-04 1.70014868584095813e-01
8.60218880960162617e-04 3.38000000000000084e-04 1.83888081860558050e-01
8.93304222535553391e-04 3.64499999999999915e-04 1.98305342716489336e-01
9.26389564110944273e-04 3.91999999999999933e-04 2.13266651151889752e-01
9.59474905686335156e-04 4.20500000000000030e-04 2.28772007166759328e-01
9.92560247261726038e-04 4.49999999999999879e-04 2.44821410761097896e-01
1.02564558883711681e-03 4.80499999999999862e-04 2.61414861934905707e-01
1.05873093041250780e-03 5.11999999999999977e-04 2.78552360688182565e-01
1.09181627198789858e-03 5.44500000000000062e-04 2.96233907020928500e-01
1.12490161356328957e-03 5.78000000000000063e-04 3.14459500933143565e-01
